560,R109,QCL,Arrived,Foundry Material,Store,,,,,,,,0.0,,,495.00,160800.75,,,,,,,,Arrived at Works,Container is still at Colombo port since 09-04-2026 due port congestion and ETA Karachi rollover multiple times from 16-04-26 to 23-04-2026 and now ETA Karachi is 27-04-2026.,12,
561,R110,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Scraps,Store,,,,,,,,,,,77794.70,21658045.59,,,,,,,,Under Custom Clearance,,8,
562,R111,QCL,Arrived,,Store,,,,,,,,,,,30454.44,8588151.23,,,,,,,,Arrived at Works,,8,
563,R112,QCL,Arrived,Scraps,Store,,,,,,,,,,,23700.86,6622020.00,,,,,,,,Arrived at Works,,8,
564,R113,QCL,Arrived,Scraps,Store,,,,,,,,,,,15319.77,4320175.70,,,,,,,,Arrived at Works,,8,
565,R114,QCL,Arrived,,Store,,,,,,,,,,,37172.20,10482560.40,,,,,,,,Arrived at Works,,8,
566,R115,QCL,Arrived,Foundry Material,Store,,,,,2025-11-21,,2026-02-21,13.142857142857142,,,15600.00,4399200.00,,,,,,,,Order Cancelled,order Cancelled,14,
567,R116,QCL,Arrived,,Store,,,,21.600,2025-10-23,,2026-01-23,13.142857142857142,,,16632.00,4653633.60,,,,,,,,Arrived at Works,,3,
568,R117,QEN,Arrived,Engineering Item,Engg.,SE25-FCGL-0618,,FIVES(FCB),430.000,2025-11-11,,2026-02-05,12.285714285714286,,,1707.53,479132.92,,,,,,,,Arrived at Works,"The demand was re-routed from Procurement to Import on 16-12-2025. A new supplier was arranged in China on 22-12-2025, and the advance T/T was transferred on 23-12-2025. The material was ready on 12-01-2026.
However, as per the provided MTC, CPPC requested modifications in the specifications of the flat bar. Due to this requirement, the supplier had to reproduce the flat bar, resulting in additional reproduction costs of RMB 3,570, along with RMB 2,000 incurred due to newly imposed taxes by the Chinese government. These charges were negotiated and paid in China on 10-03-2026. 
The forwarder was nominated on 12-03-2026, and booking confirmation was received from the logistics provider with an ETD of 01-04-2026./Shipment under de-stuffing",15,
569,R118,QE,Arrived,,Capital,,,,,,,,,,,174400.00,48936640.00,,,,,,,,Arrived at Works,,16,
570,R119,QBL-II,Arrived,,Sample,,,,,,,,,,,1500.00,60000.00,,,,,,,,Order Cancelled,Sample shipment,17,
571,R120,QBL-II,Arrived,,Store,,,,,2025-11-25,,2026-02-21,12.571428571428571,,,3575.00,1002966.25,,,,,,,,Arrived at Works,,3,
572,R121,QCL,Arrived,,Store,,,,,2025-11-21,,2026-02-21,13.142857142857142,,,2250.00,734400.00,,,,,,,,Arrived at Works,,12,
573,R122,QE,Arrived,,Engg.,,,,,2025-11-06,,,0.0,,,530.77,149040.22,,,,,,,,Arrived at Works,,18,
574,R123,QE,Arrived,,Engg.,,,,,2025-11-06,,,0.0,,,701.54,196992.43,,,,,,,,Arrived at Works,,18,
575,R124,QE,Arrived,,Engg.,,,,,2025-11-06,,,0.0,,,1135.38,318814.70,,,,,,,,Arrived at Works,,18,
576,R125,QE,Arrived,,Engg.,,,,,2025-11-06,,,0.0,,,105.00,29484.00,,,,,,,,Arrived at Works,,18,
577,R126,QE,Arrived,,Engg.,,,,,2025-11-06,,,0.0,,,1565.00,439452.00,,,,,,,,Arrived at Works,,18,
578,R127,QE,Arrived,,Store,SE25-SMHE-0083,,Sonkor(MHLUME),,2025-11-18,,,0.0,,,4720.00,187148.00,,,,,,,,Arrived at Works,,19,
579,R128,QE,Arrived,,Store,SE25-SMHE-0083,,Sonkor(MHLUME),,2025-11-18,,,0.0,,,2120.00,84058.00,,,,,,,,Arrived at Works,,19,
580,R129,QE,Arrived,,Store,SE25-SMHE-0083,,Sonkor(MHLUME),,2025-11-18,,,0.0,,,3920.00,155428.00,,,,,,,,Arrived at Works,,19,
581,R130,QEN,Arrived,,Store,,,,,,,,0.0,,,42238.20,1667986.52,,,,,,,,Arrived at Works,"Material is ready,Vessel booking is in process.",10,
582,R131,QEN,Arrived,,Engg.,,,,,,,,0.0,,,2950.00,829392.50,,,,,,,,Arrived at Works,,20,
583,R132,QEN,Arrived,,Engg.,,,,,,,,0.0,,,678.00,190619.70,,,,,,,,Arrived at Works,,20,
584,R133,QEN,Arrived,,Store,,,,,,,,0.0,,,1739.00,489354.60,,,,,,,,Arrived at Works,IDM Awaited,21,
585,R134,QEN,Arrived,MS25-34,Store,,,,,,2025-08-26,,0.0,,,4936.00,1391705.20,Received,Approved,Approved,,,,,Arrived at Works,,22,
586,R135,QE,Arrived,,Store,,,,,,,,0.0,,,14040.00,0.00,,,,,,,,Arrived at Works,On time,19,
587,R136,QE,Arrived,,Store,,,,,,,,0.0,,,14040.00,0.00,,,,,,,,Arrived at Works,On time,19,
588,R137,QEN,Arrived,Engineering Item,Sample,,,,,,,,,,,568.50,159748.50,,,,,,,,Arrived at Works,,23,
589,R138,QEN,Arrived,Engineering Item,Sample,,,,,,,,,,,78.25,21988.25,,,,,,,,Arrived at Works,,23,
590,R139,QCL,Shafts/Ongoing/Import Status/Import Rem,Refractory Material,Store,,,,,2026-03-25,,2026-06-25,13.142857142857142,,,3548.16,991355.90,,,,,,,,Under Custom Clearance,,3,
591,R140,QE,Arrived,Engineering Item,Engg.,,,,,2026-03-09,,2026-06-01,12.0,,,1200.00,335100.00,,,,,,,,Arrived at Works,,24,
592,R141,QCL,Arrived,Refractory Material,Sample,,,,,,,,,,,56.00,15652.00,,,,,,,,Arrived at Works,,25,
593,R142,QCL,Arrived,Refractory Material,Sample,,,,,,,,,,,29.30,8189.35,,,,,,,,Arrived at Works,,25,
594,R143,QCL,Arrived,Refractory Material,Sample,,,,,,,,,,,17.70,4947.15,,,,,,,,Arrived at Works,,25,
595,R144,QCL,Arrived,Refractory Material,Sample,,,,,,,,,,,7.70,2152.15,,,,,,,,Arrived at Works,,25,
596,R145,QCL,Arrived,Refractory Material,Sample,,,,,,,,,,,1.80,503.10,,,,,,,,Arrived at Works,,25,
597,R146,QCL,Arrived,Refractory Material,Sample,,,,,,,,,,,2.60,726.70,,,,,,,,Arrived at Works,,25,
598,R147,QCL,Arrived,Refractory Material,Sample,,,,,,,,,,,4.60,1285.70,,,,,,,,Arrived at Works,,25,
599,R148,QCL,Arrived,Refractory Material,Sample,,,,,,,,,,,10.50,2934.75,,,,,,,,Arrived at Works,,25,
600,R149,QCL,Arrived,Refractory Material,Sample,,,,,,,,,,,16.90,4723.55,,,,,,,,Arrived at Works,,25,
601,R150,QCL,Arrived,Refractory Material,Sample,,,,,,,,,,,27.90,7798.05,,,,,,,,Arrived at Works,,25,
602,R151,QCL,Arrived,Refractory Material,Sample,,,,,,,,,,,27.80,7770.10,,,,,,,,Arrived at Works,,25,
603,R152,QCL,Arrived,Refractory Material,Sample,,,,,,,,,,,40.60,11347.70,,,,,,,,Arrived at Works,,25,
604,R153,QCL,Arrived,Refractory Material,Sample,,,,,,,,,,,50.10,14002.95,,,,,,,,Arrived at Works,,25,
605,R154,QCL,Arrived,Refractory Material,Sample,,,,,,,,,,,67.10,18754.45,,,,,,,,Arrived at Works,,25,
606,R155,QCL,Arrived,Refractory Material,Sample,,,,,,,,,,,48.85,13653.57,,,,,,,,Arrived at Works,,25,
607,R156,QCL,Arrived,Refractory Material,Sample,,,,,,,,,,,65.35,18265.32,,,,,,,,Arrived at Works,,25,
608,R157,QCL,Arrived,Refractory Material,Sample,,,,,,,,,,,96.70,27027.65,,,,,,,,Arrived at Works,,25,
609,R158,QCL,Arrived,Refractory Material,Sample,,,,,,,,,,,12.30,3437.85,,,,,,,,Arrived at Works,,25,
610,R159,QCL,Arrived,Refractory Material,Sample,,,,,,,,,,,32.90,9195.55,,,,,,,,Arrived at Works,,25,
611,R160,QCL,Arrived,Refractory Material,Sample,,,,,,,,,,,36.30,10145.85,,,,,,,,Arrived at Works,,25,
612,R161,QCL,Arrived,Foundry Material,Sample,,,,,,,,,,,1103.46,308417.07,,,,,,,,Arrived at Works,,25,
613,R162,QCL,Arrived,Foundry Material,Sample,,,,,,,,,,,925.00,258537.50,,,,,,,,Arrived at Works,,25,
614,R163,QCL,Arrived,Foundry Material,Sample,,,,,,,,,,,22.50,6287.70,,,,,,,,Arrived at Works,,25,
615,R164,QCL,Arrived,Foundry Material,Sample,,,,,,,,,,,186.75,52196.63,,,,,,,,Arrived at Works,,25,
616,R165,QCL,Arrived,Foundry Material,Sample,,,,,,,,,,,201.88,56424.06,,,,,,,,Arrived at Works,,25,
617,R166,QCL,Arrived,Foundry Material,Sample,,,,,,,,,,,0.00,0.00,,,,,,,,Arrived at Works,,25,
618,R167,QCL,Arrived,Foundry Material,Sample,,,,,,,,,,,72.85,20361.58,,,,,,,,Arrived at Works,,25,
619,R168,QCL,Arrived,Foundry Material,Sample,,,,,,,,,,,66.30,18530.85,,,,,,,,Arrived at Works,,25,
620,R169,QCL,Arrived,Cutting Tools,Store,,,,,2026-02-24,,2026-05-24,,,,1875.00,523687.50,,,,,,,,Arrived at Works,Shipment bookin has been received ETD: 12-04-26,26,
621,R170,QCL,Arrived,Refractory Material,Store,,,,,,,,,,,1410.00,393813.00,,,,,,,,Arrived at Works,Shipment Bookin received ETD:11-04-26,27,
622,R171,QCL,Arrived,Refractory Material,Store,,,,,,,,,,,900.00,251370.00,,,,,,,,Arrived at Works,Shipment Bookin received ETD:11-04-26,27,
623,R172,QE,Arrived,Engineering Item,Engg.,CE26-FLMX-0093,CE26-MO-0153,,,2026-03-06,,2026-04-17,6.0,,,3409.35,954616.60,,,,,,,,Arrived at Works,Vessel roll over from 30-04-26 to 11-05-2026 and now 15-05-2026 and now 21-05-2026 due to forwarders mishandling in container arrangment.,28,
624,R173,QBL-II,Arrived,Foundry Material,Store,,,,,2025-12-14,,2026-03-23,99.0,,,750.00,245625.00,,,,,,,,Arrived at Works,Logistics is arranging LCL mvement from Karachi to Lahore,12,
625,R174,QCL,Arrived,Ferro Alloys,Store,,,,,2026-03-10,,2026-06-11,13.285714285714286,,,23805.00,6638024.25,,,,,,,,Arrived at Works,Arrival at QFL: 03-06-2026.,14,
626,R175,QCL,Arrived,Refractory Material,Store,,,,,2026-02-24,,2026-05-24,12.714285714285714,,,11417.47,3219727.10,,,,,,,,Arrived at Works,,3,
627,R176,QCL,Arrived,Refractory Material,Store,,,,,2026-02-10,,2026-05-10,12.714285714285714,,,2639.84,744434.88,,,,,,,,Arrived at Works,,3,
628,R177,QCL,Arrived,Refractory Material,Store,,,,,2026-02-24,,2026-05-24,12.714285714285714,,,3407.04,960785.28,,,,,,,,Arrived at Works,,3,
629,R178,QCL,Arrived,Foundry Material,Store,,,,,2026-02-24,,2026-05-24,12.714285714285714,,,25015.50,6989330.70,,,,,,,,Arrived at Works,,14,
630,R179,QCL,Arrived,Foundry Material,Store,,,,,2026-01-13,,2026-04-13,12.857142857142858,,,9090.00,2539746.00,,,,,,,,Arrived at Works,For QCL only.,3,
631,R180,QCL,Arrived,Foundry Material,Store,,,,,2026-01-13,,2026-04-13,12.857142857142858,,,3654.42,1021044.95,,,,,,,,Arrived at Works,2.746 Ton for QCL & 2 Ton for QBL-II,3,
632,R181,QCL,Arrived,Foundry Material,Store,,,,,2026-01-27,,2026-04-27,12.857142857142858,,,14175.00,3960495.00,,,,,,,,Arrived at Works,2.5 Ton for QCL & 5 Ton for QBL-II,3,
633,R182,QBL-II,Arrived,Refractory Material,Store,,,,,2026-01-27,,2026-04-27,,,,2654.40,108697.68,,,,,,,,Arrived at Works,,10,
634,R183,QBL-II,Arrived,Refractory Material,Store,,,,,2026-01-27,,2026-04-27,,,,17356.50,710748.68,,,,,,,,Arrived at Works,,10,
635,R184,QBL-II,Arrived,Refractory Material,Store,,,,,2026-01-27,,2026-04-27,,,,10899.00,446314.05,,,,,,,,Arrived at Works,,10,
636,R185,QBL-II,Arrived,Refractory Material,Store,,,,,2026-01-27,,2026-04-27,,,,3536.40,144815.58,,,,,,,,Arrived at Works,,10,
637,R186,QBL-II,Arrived,Refractory Material,Store,,,,,2026-01-27,,2026-04-27,,,,4521.60,185159.52,,,,,,,,Arrived at Works,,10,
638,R187,QBL-II,Arrived,Refractory Material,Store,,,,,2026-01-27,,2026-04-27,,,,21520.00,881244.00,,,,,,,,Arrived at Works,,10,
639,R188,QBL-II,Arrived,Refractory Material,Store,,,,,2026-01-27,,2026-04-27,,,,19504.08,798692.08,,,,,,,,Arrived at Works,,10,
640,R189,QBL-II,Arrived,Refractory Material,Store,,,,,2026-01-27,,2026-04-27,,,,1248.00,51105.60,,,,,,,,Arrived at Works,,10,
641,R190,QBL-II,Arrived,,Store,,,,,2025-12-24,,2026-03-23,,,,32700.00,9221400.00,,,,,,,,Arrived at Works,,14,
642,R191,QBL-II,Arrived,,Trading,,,,,,,,0.0,,,18375.00,5181750.00,,,,,,,,Arrived at Works,Material for Trading Purpose,29,
643,R192,QCL,Shafts/Ongoing/Import Status/Import Rem,Foundry Material,Store,,,,,2026-05-12,,2026-08-12,13.142857142857142,,,14230.89,3998880.09,,,,,,,,Under Custom Clearance,,30,
644,R193,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Foundry Material,Store,,,,,2026-04-28,,2026-07-28,13.0,,,14230.89,3998880.09,,,,,,,,Under Custom Clearance,,30,
645,R194,QE,Shafts/Ongoing/Import Status/Import Rem,Engineering Item,Engg.,CE26-TSLU-0013,CE26-MO-0162,Texas Shredder,,2026-04-28,,2026-07-21,12.0,,,5400.00,1509840.00,,,,,,,,Under Custom Clearance,Material RFD is scheduled for 22 June 2026. The air forwarder is being arranged by the logistics team accordingly.,31,
646,R195,QCL,Shafts/Ongoing/Import Status/Import Rem,Foundry Material,Store,,,,,2026-02-24,,2026-05-24,,,,6244.00,2048656.40,,,,,,,,Ready Awaiting Sailing,,32,
647,R196,QCL,Arrived,Ferro Alloys,Store,,,,,2026-03-25,,2026-06-25,,,,14200.00,3962510.00,,,,,,,,Arrived at Works,,33,
648,R197,QEN,Shafts/Ongoing/Import Status/Import Rem,Engineering Item,Engg.,SL26-FATD-0462,,FATIMA SUGAR,,2026-04-26,,2026-06-25,,,,7189.37,2006553.17,,22,,,,,,Under Production,Shipment will shipped from Belgium,34,
649,R198,QEN,Shafts/Ongoing/Import Status/Import Rem,Engineering Item,Engg.,SL26-FATD-0463,,FATIMA SUGAR,,2026-04-26,,2026-06-25,,,,10589.94,2955652.25,,,,,,,,Under Production,Shipment will shipped from Belgium,34,
650,R199,QEN,Shafts/Ongoing/Import Status/Import Rem,Engineering Item,Engg.,SL26-FATD-0463,,FATIMA SUGAR,,2026-04-26,,2026-06-25,,,,2793.75,779735.63,,,,,,,,Under Production,Shipment will shipped from Belgium,34,
651,R200,QBL-II,Arrived,Foundry Material,Store,,,,,2026-03-26,,2026-06-26,13.142857142857142,,,14229.13,3971350.07,,,,,,,,Arrived at Works,,30,
652,R201,QE,Shafts/Ongoing/Import Status/Import Rem,Lifting Equipment,Engg.,,,,,,,,,,,56000.00,2312800.00,,,,,,,,In Transit,Vessel Schdule awaited,19,
653,R202,QE,Shafts/Ongoing/Import Status/Import Rem,Lifting Equipment,Engg.,,,,,,,,,,,19880.00,821044.00,,,,,,,,In Transit,Vessel Schdule awaited,19,
654,R203,QE,Shafts/Ongoing/Import Status/Import Rem,Lifting Equipment,Engg.,,,,,,,,,,,27200.00,1123360.00,,,,,,,,In Transit,Vessel Schdule awaited,19,
655,R204,QE,Shafts/Ongoing/Import Status/Import Rem,Lifting Equipment,Engg.,,,,,,,,,,,9660.00,398958.00,,,,,,,,In Transit,Vessel Schdule awaited,19,
656,R205,QE,Shafts/Ongoing/Import Status/Import Rem,Lifting Equipment,Engg.,,,,,,,,,,,43200.00,1784160.00,,,,,,,,In Transit,Vessel Schdule awaited,19,
657,R206,QE,Shafts/Ongoing/Import Status/Import Rem,Lifting Equipment,Engg.,,,,,,,,,,,16240.00,670712.00,,,,,,,,In Transit,Vessel Schdule awaited,19,
658,R207,QBL-II,Arrived,Foundry Material,Store,,,,,2026-02-25,,2026-05-25,12.714285714285714,,,14265.00,3989920.50,,,,,,,,Arrived at Works,Shipment booking received ETD:23-04-26,30,
659,R208,QBL-II,Shafts/Ongoing/Import Status/Import Rem,Foundry Material,Engg.,,,,,2026-02-20,,2026-05-20,12.714285714285714,,,10500.00,2936850.00,,,,,,,,Ready Awaiting Sailing,"Mold was rejected during UT inspection and now mold is under re-production. Material is re-prodcuced of dt: 17-06-26. Forwarder has been nominaed, shipment booking is awaited.",35,
660,R209,QCL,Arrived,Refractory Material,Store,,,,,,,,,,,3415.00,955175.50,,,,,,,,Arrived at Works,,36,
661,R210,QCL,Arrived,Refractory Material,Store,,,,,,,,,,,2365.00,661490.50,,,,,,,,Arrived at Works,,36,
662,R211,QCL,Arrived,Foundry Material,Store,,,,,2026-02-24,,2026-05-24,12.714285714285714,,,7260.00,2030622.00,,,,,,,,Arrived at Works,,37,
663,R212,QEN,Arrived,Capex,Capital,,,,,,,,,,,2415.04,675486.69,,,,,,,,Arrived at Works,"Shipment booking has been shared with logistics, Air freight rates awaited.",18,
664,R213,QEN,Arrived,Capex,Capital,,,,,,,,,,,1339.06,374535.08,,,,,,,,Arrived at Works,"Shipment booking has been shared with logistics, Air freight rates awaited.",18,
665,R214,QEN,Arrived,Capex,Capital,,,,,,,,,,,1065.46,298009.16,,,,,,,,Arrived at Works,"Shipment booking has been shared with logistics, Air freight rates awaited.",18,
666,R215,QEN,Arrived,Capex,Capital,,,,,,,,,,,2771.08,775071.08,,,,,,,,Arrived at Works,"Shipment booking has been shared with logistics, Air freight rates awaited.",18,
667,R216,QEN,Arrived,Capex,Capital,,,,,,,,,,,719.08,201126.68,,,,,,,,Arrived at Works,"Shipment booking has been shared with logistics, Air freight rates awaited.",18,
668,R217,QEN,Arrived,Capex,Capital,,,,,,,,,,,789.22,220744.83,,,,,,,,Arrived at Works,"Shipment booking has been shared with logistics, Air freight rates awaited.",18,
669,R218,QEN,Arrived,Capex,Capital,,,,,,,,,,,199.50,55800.15,,,,,,,,Arrived at Works,"Shipment booking has been shared with logistics, Air freight rates awaited.",18,
670,R219,QEN,Arrived,Capex,Capital,,,,,,,,,,,2973.50,831687.95,,,,,,,,Arrived at Works,"Shipment booking has been shared with logistics, Air freight rates awaited.",18,
671,R220,QEN,Arrived,Capex,Capital,,,,,,,,,,,418.00,116914.60,,,,,,,,Arrived at Works,"Shipment booking has been shared with logistics, Air freight rates awaited.",18,
672,R221,QBL-II,Arrived,Cutting Tools,Store,,,,,2026-02-25,,2026-05-25,12.714285714285714,,,275000.00,11233750.00,,,,,,,,Arrived at Works,Shipment bookin received ETD:16-04-26,19,
673,R222,QCL,Shafts/Ongoing/Import Status/Import Rem,Foundry Material,Store,,,,,2026-02-24,,2026-05-24,12.714285714285714,,,5800.00,1620230.00,,,,,,,,Under De-Stuffing,,38,
674,R223,QCL,Arrived,Cutting Tools,Store,,,,,2026-02-24,,2026-05-24,12.714285714285714,,,6250.00,1762500.00,,,,,,,,Arrived at Works,,39,
675,R224,QCL,Arrived,Capex,Store,,,,,2026-01-02,,2026-03-30,12.428571428571429,,,10702.75,3553313.00,,,,,,,,Arrived at Works,,32,
676,R225,QE,Arrived,Engineering Item,Engg.,CE26-FLTD-0003,,Fuller,568.800,2026-02-16,,2026-05-18,13.0,,,3202.34,896656.32,,,,,,,,Arrived at Works,Gateout from Customs on 27-04-26 and pending delivery on Logistics End,40,
677,R226,QE,Arrived,Engineering Item,Engg.,CE26-FLTD-0003,,Fuller,711.000,2026-02-16,,2026-05-18,13.0,,,4002.93,1120820.40,,,,,,,,Arrived at Works,Gateout from Customs on 27-04-26 and pending delivery on Logistics End,40,
678,R227,QEN,Arrived,Capex,Capital,,,,,,,,,,,2409.42,674637.60,,,,,,,,Arrived at Works,"Shipment booking received ETD:17-04-2026/Shipment has been de-stuffed today dt: 08-05-2026H, Shipment will be Gateout Cleareed from custom today dt: 11-05-2026.",18,
679,R228,QEN,Arrived,Capex,Capital,,,,,,,,,,,1204.71,337318.80,,,,,,,,Arrived at Works,"Shipment booking received ETD:17-04-2026/Shipment has been de-stuffed today dt: 08-05-2026H, Shipment will be Gateout Cleareed from custom today dt: 11-05-2026.",18,
680,R229,QEN,Arrived,Capex,Capital,,,,,,,,,,,1204.71,337318.80,,,,,,,,Arrived at Works,"Shipment booking received ETD:17-04-2026/Shipment has been de-stuffed today dt: 08-05-2026H, Shipment will be Gateout Cleareed from custom today dt: 11-05-2026.",18,
681,R230,QEN,Arrived,Capex,Capital,,,,,,,,,,,1204.71,337318.80,,,,,,,,Arrived at Works,"Shipment booking received ETD:17-04-2026/Shipment has been de-stuffed today dt: 08-05-2026H, Shipment will be Gateout Cleareed from custom today dt: 11-05-2026.",18,
682,R231,QBL-II,Arrived,Foundry Material,Store,,,,,2026-01-13,,2026-04-13,12.857142857142858,,,14265.99,3992337.30,,,,,,,,Arrived at Works,For QCL only.,30,
683,R232,QBL-II,Arrived,Foundry Material,Store,,,,,2026-01-27,,2026-04-27,12.857142857142858,,,14265.99,3992337.30,,,,,,,,Arrived at Works,For QBL-II only.,30,
684,R233,QEN,Arrived,Capex,Engg.,,,,,,,,0.0,,,31078.00,8763996.00,,,,,,,,Arrived at Works,On time,41,
685,R234,QE,Arrived,,Trading,,,,27.780,,,,0.0,,,18112.56,5084195.59,,,,,,,,Order Cancelled,Order has been cancelled ( Payment Return is under process),11,
686,R235,QCL,Arrived,,Store,,,,,2025-11-21,,2026-02-21,13.142857142857142,,,6070.00,1702635.00,,,,,,,,Arrived at Works,,38,
687,R236,QBL-II,Arrived,,Store,,,,,2025-11-14,,2026-02-13,13.0,,,16470.00,4623952.50,,,,,,,,Arrived at Works,,42,
856,R405,QEN,Shafts/Ongoing/Import Status/Import Rem,,Samples,,,,,,,,,,,12.02,3348.77,,,,,,,,Under Production,,67,
688,R237,QE,Arrived,,Engg.,SE25-FCGL-0618,,Fives(FCB),,2025-10-28,,2026-02-25,17.142857142857142,,,10666.28,2995091.42,,,,,,,,Arrived at Works,"Material availability was confirmed by the supplier at the time of order placement on 06 March 2026 at the Dubai warehouse. However, vessel booking from Jebel Ali Port is still unconfirmed due to the ongoing war situation in the Gulf region. 
SKF has quoted an air freight cost of USD 1,405. Discussions regarding the additional payment through T/T are currently in process with the bank, and the bank has agreed to process the freight payment through advance T/T. SKF has requested us to wait until Monday, as they are already working on an alternative sea route solution. Air freight booking released by SKF shipment booking has been received ETD:10-04-2026.",34,
689,R238,QCL,Arrived,,Store,,,,,2025-11-18,,2026-02-18,13.142857142857142,,,24900.00,992265.00,,,,,,,,Arrived at Works,,43,
690,R239,QCL,Arrived,,Store,,,,,2025-11-18,,2026-02-18,13.142857142857142,,,83000.00,3307550.00,,,,,,,,Arrived at Works,,43,
691,R240,QBL-II,Arrived,,Store,,,,,2025-11-14,,2026-02-13,13.0,,,6000.00,239100.00,,,,,,,,Arrived at Works,,44,
692,R241,QBL-II,Arrived,,Store,,,,,2025-11-14,,2026-02-13,13.0,,,19000.00,757150.00,,,,,,,,Arrived at Works,,44,
693,R242,QBL-II,Arrived,,Store,,,,,2025-10-27,,2026-01-28,13.285714285714286,,,14589.99,4099787.19,,,,,,,,Arrived at Works,,30,
694,R243,QCL,Arrived,,Store,,,,,2025-10-23,,2026-01-23,,,,6093.00,1710914.40,,,,,,,,Arrived at Works,,45,
695,R244,QBL-II,Arrived,,Store,,,,,,,,0.0,,,1464.00,412116.00,,,,,,,,Arrived at Works,Sample for QBL-II,3,
696,R245,QBL-II,Arrived,,Store,,,,,,,,0.0,,,939.60,264497.40,,,,,,,,Arrived at Works,Sample for QBL-II,3,
697,R246,QBL-II,Arrived,,Store,,,,,,,,0.0,,,714.30,201075.45,,,,,,,,Arrived at Works,Sample for QBL-II,3,
698,R247,QBL-II,Arrived,,Store,,,,,2025-09-22,,2026-01-01,14.428571428571429,,,29179.98,8287114.32,,,,,,,,Arrived at Works,,30,
699,R248,QBL-II,Arrived,,Store,,,,,2025-08-20,,,0.0,,,1410.00,397831.50,,,,,,,,Arrived at Works,,46,
700,R249,QEN,Arrived,,Store,,,,,,2025-08-19,,0.0,,,7600.00,2143960.00,,,,,,,,Arrived at Works,Cargo De-stuffing at port is under process.,47,
701,R250,QEN,Arrived,MS25-31,Store,,,,,,,,0.0,,,782.00,220680.40,Received,Approved,Approved,,,,,Arrived at Works,Vessel booking received ETD: 13-09-2025,48,
702,R251,QE,Arrived,MS25-28,Store,,,,,,,,0.0,,,200.00,56600.00,,,,,,,,Arrived at Works,,49,
703,R252,QEN,Arrived,,,,,,0.112,,,,0.0,,,8335.00,0.00,,,,,,,,Arrived at Works,On time,,
704,R253,QE,Arrived,MS25-28,Store,,,,,,,,0.0,,,3600.00,1018800.00,,,,,,,,Arrived at Works,,49,
705,R254,QE,Arrived,MS25-28,Store,,,,,,,,0.0,,,3935.00,1113605.00,,,,,,,,Arrived at Works,,49,
706,R255,QE,Arrived,MS25-28,Store,,,,,,,,0.0,,,600.00,169800.00,,,,,,,,Arrived at Works,,49,
707,R256,QBL-II,Arrived,,Store,,,,,,,,0.0,,,655.00,185365.00,,,,,,,,Arrived at Works,"Sample Shipment, Vessel rollover ETA shift from 25-09-25 to 10-10-25.",50,
708,R257,QE,Arrived,,Engg.,,,,,,,,0.0,,,583.20,164812.32,,Approved,Approved,,,,,Arrived at Works,Cargo De-stuffing at port is under process.,51,
709,R258,QE,Arrived,,Engg.,,,,,,,,0.0,,,1449.60,409656.96,,Approved,Approved,,,,,Arrived at Works,Cargo De-stuffing at port is under process.,51,
710,R259,QE,Arrived,,Engg.,,,,,,,,0.0,,,119.68,33821.57,,Approved,Approved,,,,,Arrived at Works,Cargo De-stuffing at port is under process.,51,
711,R260,QE,Arrived,,Engg.,,,,,,,,0.0,,,851.52,240639.55,,Approved,Approved,,,,,Arrived at Works,Cargo De-stuffing at port is under process.,51,
712,R261,QE,Arrived,,Engg.,,,,,,,,0.0,,,1158.72,327454.27,,Approved,Approved,,,,,Arrived at Works,Cargo De-stuffing at port is under process.,51,
713,R262,QE,Arrived,,Engg.,,,,,,,,0.0,,,2319.36,655451.14,,Approved,Approved,,,,,Arrived at Works,Cargo De-stuffing at port is under process.,51,
714,R263,QCL,Arrived,,,,,,,,,,0.0,,,582.00,0.00,,,,,,,,Arrived at Works,On time,,
715,R264,QBL-II,Arrived,,Store,,,,,,,,0.0,,,31000.00,0.00,,,,,,,,Arrived at Works,On time,52,
716,R265,QCL,Shafts/Ongoing/Import Status/Import Rem,Scrap,Store,,,,,,,,,,,26432.12,7427425.72,,,,,,,,In Transit,,9,
717,R266,QCL,Shafts/Ongoing/Import Status/Import Rem,Scrap,Store,,,,,,,,,,,90698.52,25486284.12,,,,,,,,In Transit,,9,
718,R267,QCL,Shafts/Ongoing/Import Status/Import Rem,Scrap,Store,,,,,,,,,,,45309.88,12732076.28,,,,,,,,In Transit,,9,
719,R268,QCL,Arrived,Foundry Material,Store,,,,,2026-02-25,,2026-05-25,12.714285714285714,,,1882.82,603407.47,,,,,,,,Arrived at Works,"Vessel Booking received. ETD: 22-04-26, Vessel rollover ETD:02-05-2026. ( 7 MT for QCL & 5 MT for QBL)",12,
720,R269,QCL,Arrived,Refractory Material,Store,,,,,2026-02-25,,2026-05-25,12.714285714285714,,,1110.87,356010.41,,,,,,,,Arrived at Works,"Vessel Booking received. ETD: 22-04-26, Vessel rollover ETD:02-05-2026. ( For QBL-2)",12,
721,R270,QCL,Arrived,Refractory Material,Store,,,,,2026-02-25,,2026-05-24,12.571428571428571,,,1690.36,541725.82,,,,,,,,Arrived at Works,"Vessel Booking received. ETD: 22-04-26, Vessel rollover ETD:02-05-2026. ( For QBL-2)",12,
